id,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
2938,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,D,D,E,E,A,P,I,A,A,A,D,E,J,G,B,BI,CS,C,G,AE,A,K,CK,0.312802,0.737068,0.711159,0.412789,0.302678,0.220686,0.289239,0.27797,0.38249,0.31003,0.24541,0.241676,0.298734,0.210023,3868.27
2940,A,B,A,A,B,A,A,A,B,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,C,E,E,A,K,H,I,A,B,E,F,I,G,A,BI,BT,A,E,BH,A,K,DJ,0.273204,0.488789,0.484196,0.18295,0.281143,0.281253,0.296701,0.24564,0.38249,0.3148,0.307628,0.301921,0.276878,0.820503,3011.43
2950,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,D,B,D,B,D,B,A,A,A,B,H,D,B,C,E,C,D,T,F,A,A,B,G,E,F,J,K,BI,AI,A,AW,AJ,A,O,HV,0.438385,0.422197,0.280933,0.364302,0.348388,0.704364,0.562866,0.34987,0.44767,0.53881,0.4922,0.481306,0.654753,0.83663,1247.01
2951,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,B,A,A,D,D,C,E,C,D,T,H,A,A,A,F,E,E,J,E,BI,AC,C,AW,H,C,N,GS,0.503312,0.555782,0.844219,0.284048,0.340543,0.818231,0.881302,0.53046,0.573,0.6852,0.678924,0.665644,0.706822,0.84088,2722.57
2953,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,B,B,B,C,B,B,B,A,A,A,B,H,D,D,C,E,E,A,N,F,A,A,A,E,F,I,I,B,BI,CL,C,E,BN,A,L,FC,0.185856,0.737068,0.506105,0.442784,0.889301,0.310136,0.348381,0.33372,0.29269,0.37493,0.341813,0.335036,0.351299,0.818088,2364.16
2955,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,B,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,H,A,A,D,E,F,G,F,B,BI,EG,A,AN,A,C,J,DJ,0.432682,0.681761,0.80643,0.259793,0.281143,0.416181,0.583989,0.31796,0.38846,0.49444,0.457203,0.447145,0.30435,0.28389,6686.12
2959,B,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,A,A,A,A,E,E,I,K,K,BI,EG,C,J,AE,E,O,DJ,0.32033,0.620805,0.527991,0.373816,0.718531,0.408772,0.380254,0.32843,0.32128,0.44467,0.327915,0.32157,0.605077,0.38336,1277.64
2967,A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,B,D,B,B,C,B,B,B,A,A,A,A,A,D,B,D,E,A,A,P,H,G,A,A,K,H,F,F,B,BI,BT,A,AV,M,A,J,MD,0.585115,0.488789,0.336963,0.670373,0.585792,0.599558,0.685975,0.45883,0.66201,0.58257,0.880469,0.871011,0.354344,0.306692,6083.13
2968,A,B,A,B,A,A,A,B,B,B,B,A,B,A,A,A,A,A,A,A,A,A,B,B,B,B,B,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B,A,D,B,D,B,B,B,B,A,B,B,B,A,A,A,G,H,D,D,D,E,C,A,P,N,L,C,A,E,E,H,F,B,BI,EB,O,E,AE,A,K,DJ,0.480125,0.422197,0.484196,0.373816,0.422268,0.317735,0.338809,0.26847,0.41471,0.43919,0.307628,0.301921,0.315758,0.804856,5457.04
2969,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,C,A,B,D,B,A,A,A,A,A,E,B,C,E,C,D,T,A,A,A,B,H,E,H,L,K,BI,AI,A,K,AJ,C,P,FR,0.368727,0.299102,0.162313,0.259793,0.348388,0.529719,0.519391,0.34445,0.37458,0.5,0.415029,0.424625,0.728429,0.372011,916.75
2976,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,B,B,B,B,C,B,B,B,A,A,A,C,A,D,B,D,E,C,A,P,G,A,A,A,E,E,H,F,B,BI,EB,E,I,AE,A,K,DJ,0.480125,0.358319,0.484196,0.373816,0.302678,0.317735,0.362399,0.26847,0.41471,0.43919,0.307628,0.301921,0.315758,0.290736,9493.98
2978,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,I,A,A,A,G,F,G,J,K,BI,BP,E,E,BM,J,N,HK,0.464228,0.737068,0.692825,0.564742,0.643315,0.636189,0.590687,0.70342,0.45391,0.64056,0.711942,0.698722,0.666708,0.807037,4721.36
2981,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,C,C,E,C,D,T,I,A,A,B,H,F,F,K,K,BI,W,A,AH,AX,C,P,IE,0.45271,0.422197,0.506105,0.473202,0.281143,0.738598,0.523332,0.54829,0.5042,0.51111,0.711942,0.698722,0.717751,0.235545,808.37
2988,A,B,A,A,B,A,B,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,B,D,B,B,C,B,D,B,D,B,A,E,B,D,D,C,E,A,C,T,J,J,A,B,I,F,F,H,G,BI,BP,A,E,BM,A,P,KW,0.899689,0.737068,0.484196,0.642745,0.858841,0.812567,0.503978,0.72299,0.94438,0.8351,0.82184,0.810292,0.848129,0.806582,10608.3
2989,A,B,A,A,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,D,B,D,B,B,B,B,C,B,B,B,A,C,A,A,B,D,D,D,E,E,A,P,N,D,A,E,D,E,J,G,B,AB,EG,A,J,K,A,L,DC,0.351358,0.620805,0.484196,0.83324,0.811271,0.245256,0.272202,0.59512,0.32496,0.26029,0.26014,0.26476,0.315758,0.387539,5884.07
2994,A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,A,B,D,B,A,A,A,G,H,D,B,C,E,E,D,T,K,G,A,A,D,E,J,K,K,K,EL,A,N,AE,A,P,CR,0.316554,0.199504,0.61366,0.29243,0.302678,0.33663,0.331769,0.32843,0.32311,0.30529,0.263154,0.258859,0.598688,0.602021,2663.32
2999,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,A,A,C,B,D,B,A,A,A,A,A,C,D,C,E,C,D,T,I,A,A,A,K,H,F,J,K,BI,CQ,A,J,AJ,F,N,MD,0.484469,0.827585,0.397983,0.383428,0.517162,0.755048,0.586385,0.34987,0.55855,0.70405,0.909611,0.901612,0.666708,0.398548,1438.55
3000,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,D,B,D,D,B,C,B,D,B,A,A,A,B,H,C,D,C,E,C,D,T,F,A,B,A,E,E,H,J,K,BI,EL,A,AS,AK,A,N,DK,0.40028,0.785784,0.61366,0.215482,0.325117,0.471277,0.424244,0.28768,0.38249,0.58796,0.359572,0.352251,0.6426,0.73176,995.07
3010,A,B,A,A,A,A,A,A,B,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,D,B,B,D,D,B,D,C,B,D,B,A,A,A,B,H,D,B,C,F,A,D,T,F,M,A,A,K,E,F,J,K,BI,C,A,Y,L,A,P,MC,0.623912,0.078346,0.120071,0.584712,0.281143,0.787377,0.563838,0.40028,0.61353,0.71775,0.625936,0.648446,0.789182,0.430784,1325.8
3011,A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,D,C,B,B,B,A,A,A,A,A,D,D,D,G,C,A,P,B,C,A,A,E,E,G,F,B,BI,EG,C,AC,BM,A,K,EO,0.475784,0.555782,0.711159,0.584712,0.281143,0.480664,0.504841,0.76827,0.44352,0.45017,0.403714,0.395093,0.327393,0.662851,1608.22
3015,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,A,C,B,D,B,A,A,A,B,H,D,D,C,E,C,D,T,F,A,A,A,G,F,F,J,E,BI,CL,A,AM,AN,C,N,HK,0.455585,0.737068,0.728827,0.229617,0.281143,0.679813,0.787006,0.38318,0.41471,0.58796,0.718299,0.714544,0.611431,0.832017,7599.04
3016,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,D,B,D,A,A,A,A,D,B,C,E,A,C,T,I,A,A,B,H,D,G,I,G,BI,EB,A,AS,Y,A,O,IG,0.764751,0.555782,0.150744,0.604408,0.473767,0.745129,0.418229,0.89618,0.76431,0.80218,0.457203,0.450922,0.808455,0.708348,1219.78
3018,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,C,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,A,D,T,N,A,A,D,K,G,F,K,K,BI,BT,A,G,N,A,Q,MD,0.640095,0.555782,0.317666,0.574758,0.388783,0.824954,0.687355,0.37194,0.64681,0.68039,0.872013,0.862189,0.820538,0.208039,3975.67
3019,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,C,C,E,E,E,A,S,H,A,A,B,D,E,I,I,I,AB,CL,E,AS,L,A,N,DC,0.299256,0.488789,0.440642,0.844287,0.372405,0.344288,0.293621,0.95332,0.32865,0.26894,0.25418,0.250169,0.453468,0.720716,1964.18
3022,A,B,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,D,D,D,E,C,A,P,L,G,A,A,G,I,G,F,D,BI,BT,A,J,AG,A,K,HK,0.444104,0.620805,0.844219,0.208655,0.281143,0.439786,0.654692,0.27797,0.5042,0.34928,0.812519,0.800726,0.318646,0.381453,4596
3024,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,C,D,C,E,E,D,T,G,C,A,A,E,E,I,J,K,BI,BT,A,AH,AX,A,O,DP,0.391956,0.785784,0.506105,0.452887,0.281143,0.419901,0.416308,0.72775,0.37458,0.40666,0.341813,0.335036,0.579324,0.252629,1915.38
3031,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,A,A,C,B,B,B,A,A,A,B,H,C,D,D,E,G,A,P,F,C,A,A,H,I,E,E,D,BI,EL,A,E,AQ,A,I,KL,0.61434,0.488789,0.909173,0.236924,0.281143,0.687948,0.999708,0.24123,0.6732,0.60932,0.944764,0.939023,0.301535,0.797971,6779.31
3032,A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,D,B,B,D,D,D,A,C,B,B,B,A,A,A,B,H,D,D,D,E,E,A,P,F,C,A,B,C,D,I,G,B,BI,CL,A,AH,K,A,K,BX,0.360665,0.785784,0.939453,0.918784,0.902259,0.330356,0.304587,0.64027,0.37065,0.39599,0.239678,0.236124,0.348267,0.254009,1132.81
3033,B,B,A,A,A,A,A,A,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,D,B,D,B,D,B,B,C,B,D,C,A,A,A,A,A,D,D,C,E,A,D,T,O,Q,A,A,H,G,E,K,E,BI,BT,A,AT,AM,A,O,KN,0.465671,0.488789,0.916157,0.24439,0.364322,0.888546,0.952897,0.2926,0.41675,0.67554,0.941415,0.944062,0.758902,0.765191,8091.24
3039,A,B,A,B,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,D,B,D,B,B,C,B,B,D,A,B,A,A,A,D,D,D,E,E,A,P,O,C,A,A,D,E,I,G,B,BI,CO,E,AH,AS,A,L,CR,0.356663,0.737068,0.634224,0.373816,0.491114,0.27254,0.295775,0.5006,0.33611,0.3148,0.257148,0.26476,0.339244,0.243412,8558.79
3041,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,B,A,A,D,D,C,E,C,D,T,K,A,A,A,G,E,H,L,K,BI,CO,A,E,S,C,P,HV,0.333085,0.737068,0.280933,0.796346,0.816533,0.579641,0.403774,0.7808,0.43318,0.52775,0.4922,0.481306,0.717751,0.806911,2922.9
3042,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,A,A,C,B,B,B,A,A,A,B,H,C,D,C,E,E,A,N,F,A,C,A,D,E,K,J,B,AB,CO,A,J,AX,C,N,CK,0.220528,0.620805,0.506105,0.422727,0.525831,0.233692,0.236404,0.70342,0.30859,0.2123,0.197173,0.194925,0.41743,0.394257,768.48
3051,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,B,H,D,D,D,E,C,A,P,F,A,A,A,G,H,G,F,D,BI,CL,A,E,AN,C,K,HK,0.503312,0.555782,0.711159,0.229617,0.281143,0.463958,0.678809,0.37194,0.44352,0.45017,0.718299,0.705111,0.321548,0.825982,1088.74
3058,B,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,B,B,B,A,B,D,B,A,A,A,G,H,D,D,C,E,E,D,T,I,C,A,A,E,E,I,K,K,BI,EG,E,AH,AE,A,O,DJ,0.32033,0.620805,0.527991,0.373816,0.422268,0.440945,0.408535,0.31796,0.32128,0.44467,0.327915,0.32157,0.605077,0.242595,1704.54
3061,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,A,C,B,D,B,A,A,A,B,A,D,B,C,D,C,D,T,I,A,A,D,H,E,G,K,K,BI,EB,A,AN,Y,A,Q,IF,0.480125,0.358319,0.215772,0.713852,0.534484,0.711174,0.57038,0.56011,0.53774,0.47225,0.4922,0.481306,0.756454,0.285614,2707.59
3062,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,D,B,B,D,D,A,B,A,B,D,B,A,A,A,B,H,C,C,C,B,G,C,T,F,A,A,A,M,E,D,H,G,BI,BC,A,AS,S,E,Q,GB,0.936927,0.785784,0.201309,0.849584,0.666857,0.978887,0.862654,0.70839,0.95693,0.80914,0.895938,0.887214,0.887621,0.717723,2634.94
3066,A,A,A,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,B,B,B,C,B,B,B,A,A,A,A,A,D,B,D,E,A,A,P,K,A,B,A,H,F,G,E,B,BI,CS,C,AH,K,E,J,HX,0.629339,0.422197,0.230975,0.713852,0.811271,0.430536,0.428832,0.36083,0.46853,0.52221,0.453334,0.462286,0.321548,0.240498,2306.11
3068,A,B,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,B,H,D,D,C,E,E,A,N,F,C,A,A,D,E,I,H,I,BI,CO,C,E,X,A,K,CR,0.246454,0.827585,0.745801,0.886774,0.422268,0.284832,0.351749,0.74629,0.34365,0.45567,0.304315,0.301921,0.333292,0.7785,622.06
3072,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,D,B,C,B,C,C,B,A,B,B,B,A,A,A,G,H,D,D,E,E,E,A,S,I,A,A,A,C,D,J,K,I,BI,CQ,A,AH,AV,N,M,CB,0.155547,0.785784,0.673861,0.176921,0.281143,0.293047,0.44632,0.2501,0.30501,0.38016,0.194715,0.19254,0.453468,0.228073,3845.13
3073,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,D,C,B,D,B,A,A,A,A,A,C,B,C,E,C,D,T,G,A,A,C,G,E,I,L,K,BI,DC,A,E,AX,A,Q,HG,0.321594,0.199504,0.201309,0.402922,0.281143,0.441815,0.339008,0.61229,0.34365,0.38016,0.341813,0.335036,0.704052,0.820871,1309.73
3074,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,B,C,E,C,D,T,L,I,A,A,G,F,I,K,K,BI,EL,A,J,BM,A,R,HJ,0.330514,0.078346,0.26357,0.432728,0.602545,0.423342,0.414463,0.48864,0.36285,0.20496,0.388786,0.40609,0.648701,0.377338,2960.93
3080,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,D,B,D,A,C,A,B,B,C,A,A,A,B,H,C,B,D,E,E,A,P,F,A,C,A,D,E,J,G,B,AB,EG,A,F,BG,A,L,DC,0.408661,0.299102,0.37718,0.195483,0.465115,0.225373,0.210562,0.2828,0.32311,0.23148,0.236847,0.233382,0.324464,0.743365,3436.88
